,print_key
193.15-1-5,1
154.-1-5.5,1
194.-2-52,1
193.-1-29.2,1
155.18-2-8,1
195.9-1-1.2,1
208.-1-20.111,1
195.9-1-19,1
169.-2-12,1
157.6-1-3,1
182.18-1-5,1
157.6-1-14,1
157.6-1-12,1
193.10-1-51,1
30.20-2-29,1
168.-2-74,1
169.-2-11.12,1
180.18-1-33,1
193.6-1-27,1
168.-2-3,1
206.6-2-46,1
170.30-1-4,1
156.-4-46,1
207.-1-23.1,1
170.30-1-1,1
193.10-1-11,1
207.-1-39,1
193.5-1-3,1
193.5-1-5,1
206.6-2-37,1
183.-1-61.1,1
155.15-1-22,1
155.14-2-13,1
181.-1-26.3,1
195.-1-1.11,1
30.20-3-16,1
183.-1-42,1
156.-3-18,1
193.18-1-5,1
193.18-1-4,1
155.11-1-13,1
155.-1-35.1,1
155.18-2-13,1
156.-4-49,1
155.18-2-5,1
206.-1-33.3,1
156.-4-13,1
180.17-1-14,1
182.-2-15.13,1
30.20-3-15,1
180.17-1-18,1
207.-1-16,1
168.7-1-3,1
194.-2-38.2,1
194.-2-56,1
183.-1-43,1
29.-2-10.1,1
154.-1-5.4,1
156.-3-5,1
168.-3-71,1
193.5-1-31,1
181.-1-12.2,1
180.-1-8.16,1
208.-1-37,1
193.-1-45,1
193.-1-7.112,1
30.20-1-18,1
49.84-1-26,1
49.68-1-50,1
189.7-1-7,1
190.15-2-75,1
175.19-1-2,1
190.6-1-20,1
189.7-1-3,1
202.-1-2,1
189.7-1-38,1
177.13-1-29,1
190.13-1-29.11,1
189.11-2-3,1
189.16-1-31,1
279.-1-17,1
190.18-3-24,1
176.-1-14.5,1
190.25-1-28,1
189.7-1-1,1
177.9-3-57,1
177.9-1-35,1
203.10-2-14,1
177.13-4-11,1
203.6-5-46,1
190.10-4-16.1,1
189.8-1-75,1
190.14-3-21.1,1
190.15-1-8,1
189.7-1-4,1
190.15-2-5,1
190.18-2-5,1
203.14-2-47,1
190.18-2-6,1
190.24-1-41,1
190.-2-15,1
203.-3-15.1,1
189.16-1-7,1
189.8-1-33,1
177.10-1-8,1
190.32-1-36,1
190.14-4-22,1
189.7-1-40,1
175.-2-73,1
189.-3-105,1
190.24-1-62,1
203.10-2-44,1
190.11-2-30,1
163.-1-4,1
177.13-2-11,1
164.-1-19,1
190.14-4-14,1
203.14-1-6,1
190.15-3-21,1
280.-1-28.2,1
190.15-2-30,1
177.10-2-3,1
203.10-2-49,1
177.5-2-7,1
190.7-1-38,1
189.16-1-13,1
190.15-2-15,1
189.8-1-66,1
189.8-1-28,1
203.9-5-22,1
280.1-2-52,1
190.6-1-41,1
177.13-2-18,1
190.25-1-22,1
270.-2-8,1
188.-1-107.1,1
216.9-1-3.1,1
189.8-3-2,1
190.18-4-1,1
188.-1-17.2,1
203.5-1-34.21,1
175.12-1-17.1,1
189.-3-85.12,1
177.13-2-17,1
188.-1-97,1
190.18-2-8,1
201.-1-3.24,1
214.-1-12.2,1
190.15-2-7,1
190.15-1-16,1
190.24-2-16,1
190.38-3-118,1
190.10-3-15,1
176.-1-62,1
190.11-1-11,1
177.9-3-37,1
189.8-1-20,1
37.55-1-57,1
37.62-1-12,1
37.71-1-20,1
37.64-1-23,1
37.71-1-13.2,1
50.21-1-29.2,1
37.61-2-6,1
49.44-2-33,1
37.78-2-49,1
37.54-2-10,1
270.-1-51.124,1
37.78-2-51,1
37.70-1-18,1
37.55-1-9,1
37.71-1-13.3,1
37.78-3-9,1
50.22-1-27,1
50.23-1-40,1
37.54-2-3,1
37.46-1-20,1
37.78-3-32,1
49.44-2-35,1
50.29-1-33,1
37.70-2-26,1
37.78-2-24,1
37.71-1-30,1
37.46-2-23,1
267.-3-33,1
50.23-1-21,1
37.54-3-3,1
268.-1-40.52,1
37.46-1-7,1
50.23-1-47,1
50.30-1-45,1
37.78-1-50,1
37.62-2-44,1
50.29-1-45.1,1
37.46-1-22,1
37.78-1-8,1
37.46-2-17,1
258.-3-10.1,1
37.78-2-52,1
37.55-1-61,1
189.8-1-32,1
214.-1-23.1,1
37.64-1-34,1
37.78-1-65,1
176.-1-12.112,1
203.5-1-10,1
177.10-1-2,1
203.17-1-2,1
189.16-3-9,1
190.10-4-13.1,1
190.14-3-8.2,1
37.70-1-50,1
189.8-1-64,1
177.13-5-17,1
189.-3-87.1,1
203.9-5-5,1
189.16-2-42,1
190.10-3-20,1
189.8-1-24,1
189.12-2-40,1
280.1-9-13,1
258.-2-18,1
37.54-2-14,1
50.22-1-37,1
37.77-1-9.2,1
49.44-2-22,1
49.44-2-14,1
50.23-1-37,1
37.78-3-10,1
37.53-1-82,1
50.29-1-38.3,1
37.45-1-30,1
37.54-3-31,1
50.30-1-57,1
37.53-2-7,1
50.30-1-37,1
37.78-2-26,1
37.78-2-1,1
50.22-1-24,1
49.43-2-5,1
37.62-1-10,1
37.71-1-9,1
257.-3-8,1
203.5-1-30,1
63.13-1-22,1
190.9-2-3.22,1
203.10-1-53,1
177.5-1-6,1
190.38-3-115,1
189.-3-103,1
190.14-3-11.1,1
190.15-2-65,1
203.14-2-5,1
190.14-3-31.1,1
203.6-1-26,1
190.15-2-42,1
190.11-2-39,1
190.13-1-7.1,1
190.19-1-2,1
203.6-5-3,1
177.6-1-7,1
189.7-1-20,1
190.24-1-57,1
188.7-1-2,1
203.13-1-19,1
203.9-1-10,1
177.13-3-18,1
175.16-1-15,1
190.15-2-69,1
280.1-4-23,1
190.14-3-32.2,1
188.-1-71,1
190.24-2-11,1
189.8-1-36,1
189.8-1-72,1
177.10-1-4,1
190.9-3-9.2,1
176.-1-14.2,1
177.15-1-38,1
203.14-1-14,1
267.-2-12.3,1
189.8-1-57,1
190.-7-12.11,1
190.25-1-5,1
189.7-1-25,1
281.12-1-8,1
189.8-1-42,1
162.-1-25.21,1
190.38-1-116,1
177.9-3-52,1
190.15-2-40,1
280.1-8-60.1,1
190.10-2-16,1
190.14-3-4.11,1
203.14-1-45,1
189.-1-32,1
189.8-1-41,1
190.11-2-28,1
189.8-1-40,1
215.-1-37.1,1
190.14-2-16,1
280.-2-13.38,1
257.-2-44.6,1
190.14-3-45.2,1
190.7-1-53,1
202.5-1-7,1
202.-2-77,1
189.16-2-5,1
189.12-2-39,1
163.-1-68,1
175.-3-35,1
215.-1-13.3,1
177.14-2-14,1
190.13-1-8.2,1
281.-1-34,1
203.-1-11,1
177.15-1-34,1
202.-1-10.111,1
190.25-1-24,1
202.-2-93,1
203.10-2-35,1
190.24-1-27,1
203.6-5-27,1
203.6-1-35,1
203.11-2-9,1
163.-1-42,1
190.17-2-27.1,1
203.11-1-47,1
177.13-3-21,1
202.5-1-23,1
177.9-2-31,1
203.11-2-20,1
190.11-2-25,1
188.-1-28,1
280.1-8-31.2,1
190.15-3-9,1
190.10-1-5,1
177.14-1-8,1
257.-2-44.114,1
177.15-1-6,1
214.-1-30,1
177.13-1-20,1
177.9-1-11,1
190.9-2-15.1,1
189.8-1-29,1
203.11-1-24,1
203.11-1-25,1
189.-3-49.22,1
189.7-1-12,1
203.13-5-9,1
190.9-2-8.2,1
203.5-3-16,1
177.13-3-38,1
189.8-1-70,1
189.-3-85.11,1
281.-1-4.4,1
188.-1-70,1
190.56-1-205,1
175.-2-3.111,1
189.8-1-71,1
203.65-1-7,1
203.9-1-6,1
190.24-2-15,1
189.8-1-23,1
190.10-3-24,1
203.14-1-23,1
201.-1-10.122,1
189.8-1-65,1
190.56-1-103,1
175.12-1-16,1
177.-1-31.6,1
189.12-1-46,1
190.15-3-12,1
190.10-1-14,1
190.15-3-1,1
190.15-2-82,1
201.-1-53.1,1
202.-2-65,1
189.8-1-25,1
188.-2-31,1
188.15-1-22,1
216.9-1-5,1
190.11-2-43,1
203.9-5-19,1
203.6-5-9,1
190.38-1-214,1
280.1-2-33,1
203.65-1-8,1
188.7-1-11,1
202.-1-47,1
190.14-2-32,1
268.-1-44.3,1
190.14-2-5,1
201.-2-19.23,1
203.5-3-1,1
291.-1-15.2,1
188.-1-73,1
177.13-2-6,1
176.20-1-4,1
189.15-2-10,1
189.12-2-33,1
190.24-1-53,1
177.14-3-8,1
190.10-4-1.21,1
177.14-1-17,1
176.-2-12.21,1
203.10-1-9,1
190.15-1-11,1
190.25-1-35,1
203.19-2-27.12,1
190.17-2-7,1
189.8-1-73,1
190.18-1-33.2,1
177.14-3-17,1
203.10-2-5,1
175.-2-44.1,1
190.14-3-9.1,1
189.8-1-44,1
37.54-2-28,1
37.70-1-21,1
37.54-3-15.1,1
49.4-3-1,1
63.9-1-21,1
50.1-1-31,1
49.76-1-2,1
62.-2-7.12,1
49.15-3-4,1
63.4-4-44,1
89.-3-9,1
50.6-1-26,1
49.75-1-51,1
49.41-3-3,1
49.42-1-21,1
64.-1-21,1
63.12-2-3,1
64.-1-17.113,1
50.6-1-27,1
77.6-2-14,1
78.-1-84,1
49.15-1-3,1
76.2-1-49,1
49.84-1-32,1
62.12-1-47,1
76.-3-9.12,1
49.19-2-11,1
63.4-2-23,1
76.-3-29,1
49.43-1-18,1
63.4-2-26,1
49.41-2-26,1
49.-1-71,1
49.19-2-29,1
63.4-1-39,1
50.-2-66.112,1
43.-1-4.24,1
49.25-1-10,1
49.19-3-12,1
30.19-1-43,1
50.-3-4.2,1
50.69-1-2,1
49.75-1-7,1
50.10-1-4,1
49.19-1-10,1
63.4-2-40,1
62.-5-1.3,1
49.50-2-38,1
50.45-1-9,1
50.-1-36,1
77.-2-13,1
63.2-2-7.3,1
49.35-1-18,1
63.13-1-9,1
63.2-2-40.2,1
89.13-1-9,1
77.-1-59,1
49.19-1-3,1
89.-2-25,1
50.62-2-19,1
63.-4-8.3,1
49.26-1-9,1
89.17-1-5,1
63.8-1-45,1
49.25-1-14,1
50.1-1-16,1
268.-2-14,1
63.12-2-18,1
49.19-2-28,1
49.33-2-8,1
49.41-1-17,1
78.-1-51.1,1
89.-3-41,1
50.-2-20.1,1
77.-1-55.12,1
63.-1-4.116,1
64.-2-54,1
89.17-1-15,1
49.42-1-4,1
49.15-3-20,1
50.62-1-14,1
44.-2-14.1,1
63.4-4-2,1
49.35-1-22,1
49.51-3-25,1
64.1-1-36,1
63.4-1-33,1
50.-1-22,1
89.13-1-5,1
49.34-1-24,1
37.78-2-60,1
49.59-2-7.111,1
14.-1-21.1,1
49.50-1-22,1
63.12-2-56,1
63.-1-26,1
77.-1-90.2,1
62.12-3-4,1
49.76-2-37,1
62.12-3-9,1
49.60-1-9,1
62.12-1-43,1
50.69-1-13,1
49.74-1-1,1
50.-3-15,1
49.51-3-17,1
44.-1-6,1
62.20-1-5,1
79.-1-11,1
30.20-1-12,1
62.-4-7,1
37.3-1-12,1
49.33-2-20,1
45.-1-16,1
49.43-1-20,1
63.12-2-4,1
64.1-1-7.1,1
89.-3-19,1
78.-1-70,1
65.9-1-6,1
64.-2-70,1
28.-1-17.2,1
89.-1-61,1
49.51-1-16,1
49.51-1-22,1
49.33-2-3,1
37.4-2-2,1
31.-4-8,1
76.-3-64.1,1
62.-4-8,1
63.12-2-22,1
63.4-2-31.1,1
44.-1-3.2,1
62.12-3-11,1
50.-2-100.12,1
49.74-1-26,1
63.4-3-41,1
49.59-2-6,1
78.-1-41.112,1
49.4-2-3.1,1
49.33-2-5,1
44.-1-11.2,1
49.50-1-15,1
49.25-1-11,1
49.50-1-14,1
77.-4-29,1
62.12-1-42,1
63.4-4-54.3,1
49.25-1-7,1
49.25-1-3,1
91.-1-26,1
76.-3-65.2,1
50.-2-75.12,1
49.25-1-17,1
50.1-1-27,1
63.12-3-1,1
76.-3-36,1
63.12-1-37,1
89.17-1-18,1
63.9-1-6,1
49.75-1-16,1
49.33-2-16,1
64.-2-72,1
77.6-2-15,1
45.-5-2,1
63.12-2-30,1
63.4-3-31.12,1
76.2-1-20,1
44.2-3-11.1,1
76.-3-55,1
49.33-2-4,1
89.13-1-10,1
77.1-1-61,1
89.13-1-18,1
49.33-2-2,1
89.17-1-8,1
49.15-1-20,1
64.-2-89,1
89.17-1-7,1
37.70-2-6,1
37.70-2-37.1,1
37.78-3-19,1
37.55-1-68,1
49.43-2-11,1
50.22-2-4,1
37.46-1-36,1
37.77-2-10.2,1
37.62-2-15,1
37.53-1-49,1
37.61-1-27.2,1
37.78-1-55,1
37.79-1-18,1
37.45-2-35,1
37.53-1-57,1
50.23-1-17,1
37.71-1-49,1
50.30-1-23,1
37.62-2-16,1
50.30-1-19.11,1
50.29-1-48,1
37.70-1-11,1
49.33-2-1,1
49.33-2-17,1
62.12-1-24,1
49.10-1-13,1
49.34-1-46,1
49.26-1-12,1
62.12-1-36,1
89.13-1-16,1
77.-2-35.22,1
50.-1-51,1
37.63-1-21,1
50.30-1-78,1
37.64-1-12,1
50.29-1-3.1,1
37.55-1-69,1
37.71-1-69,1
37.62-3-16,1
37.62-2-30,1
37.62-4-2,1
37.54-2-46,1
37.45-2-37,1
63.4-1-77,1
279.-3-33,1
50.22-1-60,1
37.71-1-11.2,1
37.78-3-14,1
49.44-2-33.1,1
49.43-2-20,1
37.70-2-17,1
37.53-1-17.1,1
37.53-2-4,1
37.78-3-29,1
50.23-1-49,1
37.53-1-16,1
37.54-2-60,1
37.46-1-32,1
49.44-2-20,1
37.78-1-77,1
37.62-1-16,1
37.62-2-3,1
37.63-1-14,1
37.64-1-18,1
49.43-2-33,1
37.70-1-31,1
37.54-2-65.1,1
37.71-1-55,1
37.62-3-6,1
267.-1-18,1
50.23-1-28.3,1
37.78-2-13,1
50.22-2-28,1
37.54-2-57,1
37.53-1-42,1
37.64-1-44,1
50.23-1-27.2,1
49.44-2-43,1
37.53-1-30,1
37.54-2-67,1
37.53-1-18,1
37.55-1-44,1
37.55-1-47,1
50.30-1-40,1
49.44-2-2,1
50.10-1-9,1
89.-1-9.31,1
280.1-6-4,1
62.16-1-1,1
49.75-1-19,1
88.-1-7,1
63.-1-44,1
62.12-1-34,1
63.13-1-4,1
49.52-1-21,1
49.19-1-29,1
63.9-1-22,1
49.42-1-28,1
280.-1-28.1,1
49.51-3-31,1
50.10-1-34,1
89.6-1-1,1
280.1-9-49,1
63.9-1-14,1
64.-2-50,1
63.9-1-15,1
49.68-1-14,1
77.6-1-16,1
89.-1-56,1
77.-2-4.5,1
63.2-1-8,1
49.51-2-2,1
77.1-1-66,1
50.45-1-34,1
50.1-1-41,1
63.4-2-41,1
49.10-1-14,1
49.42-1-5,1
50.-2-99,1
50.-3-12,1
77.-1-55.1,1
49.51-1-25,1
63.19-1-19,1
38.3-1-24,1
89.1-1-17,1
49.59-1-16,1
49.75-1-32,1
50.45-1-41,1
50.10-1-6,1
49.74-1-31,1
77.12-1-23,1
49.34-1-45,1
49.42-1-43,1
270.-2-7.2,1
49.51-1-15,1
77.-1-29,1
50.53-1-7,1
50.-1-26.112,1
270.-1-50.1,1
62.12-1-14,1
89.13-1-19,1
49.68-1-39,1
63.2-2-9,1
63.3-1-13.1,1
62.12-3-12,1
63.13-1-19,1
64.-2-74,1
279.2-1-20,1
280.1-4-43,1
50.62-1-8,1
63.9-1-9,1
64.-2-26,1
63.4-2-29,1
50.-3-1,1
279.-1-32,1
78.-1-51.2,1
49.34-1-35,1
50.-2-25.2,1
62.10-1-3,1
49.34-1-10,1
62.12-3-3,1
63.2-1-4,1
49.43-1-29,1
63.12-2-23,1
49.34-1-12,1
63.4-4-50.22,1
49.51-3-10,1
64.1-1-35.2,1
49.59-1-26,1
49.19-2-20,1
90.-1-44,1
62.12-1-30,1
260.19-1-35,1
272.-4-70,1
295.17-1-7,1
259.6-1-19,1
278.9-1-18,1
269.20-1-22,1
283.12-1-14,1
271.43-1-39,1
283.66-1-61,1
258.-1-76.5,1
270.8-1-41,1
277.7-2-79,1
284.70-1-27,1
272.-1-11,1
280.1-8-32,1
265.6-2-42,1
289.37-2-30,1
271.8-1-93,1
250.17-1-3,1
276.7-4-33,1
283.-1-58,1
263.-2-13,1
277.6-2-18,1
259.11-2-3,1
265.-2-31,1
284.5-2-11,1
265.65-1-36,1
289.31-1-12,1
288.10-2-1,1
265.5-2-6,1
277.12-2-69,1
265.-2-55.1,1
277.11-3-3,1
270.-2-2,1
280.1-8-4,1
278.17-4-10,1
278.5-3-2,1
276.-2-25,1
277.17-1-12,1
258.8-2-21,1
283.8-1-7,1
276.12-1-26,1
265.6-1-19,1
271.-4-45,1
284.17-5-6,1
264.-2-62.1,1
268.-2-1,1
277.20-4-6,1
276.14-1-12,1
265.20-2-11,1
258.8-3-4,1
277.13-3-3,1
270.19-1-3,1
276.11-1-4,1
283.19-2-21,1
271.18-1-17,1
288.-1-38.1,1
277.16-2-6,1
259.6-1-61,1
270.-2-39.5,1
259.11-2-6,1
269.-2-10,1
265.19-5-5.1,1
258.16-1-9,1
270.12-3-26,1
269.11-1-24,1
283.12-3-3,1
265.19-4-13,1
276.12-4-23,1
264.-2-60,1
264.-2-13.11,1
259.-2-74.31,1
265.20-2-35,1
288.8-4-2,1
277.12-2-52,1
284.77-1-44,1
259.9-2-49,1
265.6-1-12,1
270.-1-62.24,1
259.5-3-33,1
271.68-1-312,1
265.-2-25.1,1
259.10-2-7,1
263.-2-78,1
258.15-1-8,1
265.-1-5.13,1
259.13-1-30,1
265.12-1-1,1
271.12-1-32,1
277.9-1-39,1
258.-2-15,1
265.18-1-29,1
277.16-3-28,1
289.29-1-32,1
271.6-1-42,1
272.9-1-39,1
277.5-2-21,1
278.9-1-20,1
270.8-5-4,1
278.5-2-52,1
277.13-3-7,1
270.19-3-21,1
264.-3-97,1
259.11-2-4,1
277.12-2-13,1
271.44-1-49,1
259.15-1-25,1
283.15-1-91,1
284.5-1-38,1
250.18-3-5,1
257.-2-19,1
288.8-4-5,1
282.18-1-25,1
256.-5-30.5,1
258.11-2-4,1
289.37-2-44,1
269.19-1-43.1,1
288.6-1-30,1
265.-1-1.1,1
278.13-5-6,1
277.10-1-16,1
275.-1-26,1
265.-1-46.1,1
277.12-1-25,1
277.12-2-14,1
275.-1-101,1
270.8-1-30,1
258.-6-5,1
289.30-1-1,1
264.-3-53.1,1
283.20-2-35,1
277.12-2-93,1
259.-2-84.111,1
272.9-1-19,1
265.16-2-12,1
269.12-1-35,1
278.17-3-8,1
265.9-2-3,1
265.16-3-7,1
283.8-1-42,1
271.-3-36,1
276.8-2-11,1
283.16-1-50,1
283.8-4-35,1
264.-3-103,1
271.8-1-43,1
258.8-2-51,1
265.14-1-4,1
283.16-1-73,1
265.19-5-13.1,1
284.9-1-22,1
271.8-1-69,1
277.5-2-15,1
259.6-2-53,1
264.-3-37.3,1
283.74-1-3,1
277.7-2-13,1
259.19-1-6,1
264.-3-109,1
271.-2-53,1
271.6-1-77.2,1
283.12-2-27,1
259.-2-52,1
259.14-4-56,1
249.20-1-13,1
258.15-3-16,1
272.-1-5.2,1
271.8-2-38,1
275.-1-99,1
275.7-1-17.1,1
271.-5-15,1
270.8-5-1,1
276.16-1-10,1
269.18-1-65,1
289.29-1-43,1
258.-2-78.8,1
271.9-1-64,1
277.14-1-6,1
259.14-4-52,1
259.11-3-6,1
255.-2-61,1
283.-1-49.3,1
277.11-2-17,1
283.12-3-22,1
265.16-2-40,1
288.34-3-109,1
283.15-1-48,1
283.12-4-22,1
250.18-2-32,1
284.77-1-66,1
265.20-2-39,1
271.-3-72.31,1
283.16-1-39,1
265.25-2-26,1
250.18-2-65,1
283.11-1-3,1
250.18-1-23,1
250.18-3-22,1
270.8-1-38,1
277.10-1-44,1
271.43-1-15,1
271.68-1-128,1
284.69-2-28,1
277.16-3-16,1
283.66-1-29,1
276.11-3-1,1
259.17-1-16,1
288.6-1-41,1
283.16-1-10,1
259.-2-115.2,1
282.-1-16.2,1
276.-1-23,1
288.8-6-5,1
271.17-1-11,1
271.68-1-432,1
259.13-3-5,1
290.-1-18.1,1
277.6-2-19,1
271.68-1-331,1
271.17-4-3,1
259.11-3-20,1
276.8-3-18,1
258.15-3-14,1
278.13-5-5,1
258.8-1-4,1
265.19-6-4,1
289.37-1-51,1
276.14-1-14,1
277.16-2-19,1
271.51-1-14,1
270.12-4-15,1
277.13-4-12,1
265.17-2-22,1
289.-1-22,1
271.19-1-4,1
271.17-2-2,1
265.16-3-8,1
271.18-2-6,1
270.12-4-21,1
259.6-1-56,1
279.-2-24,1
275.7-1-17.2,1
277.7-4-6.1,1
277.8-1-32,1
270.12-1-10,1
283.15-1-54,1
270.8-4-6.2,1
259.6-2-31,1
271.68-1-311,1
277.15-1-3,1
277.9-2-26,1
264.20-1-13,1
271.6-3-5,1
277.6-2-58,1
271.19-1-42,1
270.12-4-9,1
265.14-2-11,1
271.9-1-8,1
277.8-1-10,1
277.11-5-9,1
280.-1-27.22,1
259.9-2-9,1
283.12-4-1,1
259.18-2-12,1
271.68-1-419,1
287.12-1-6,1
271.44-1-36,1
284.17-4-33,1
258.-1-46.1,1
277.14-1-16,1
265.19-5-2.1,1
277.7-2-40,1
270.19-3-20,1
283.20-3-36,1
265.65-1-19,1
258.-2-30,1
289.37-1-2,1
271.8-1-54,1
279.-3-13,1
276.7-2-37,1
265.15-2-7,1
276.16-1-19,1
291.-1-26,1
275.-1-74,1
277.-3-5,1
255.-2-39.27,1
271.68-1-226,1
259.7-2-14,1
270.20-3-4,1
288.9-1-65,1
271.16-1-6.1,1
287.16-1-20,1
282.-2-30.17,1
270.-2-31,1
265.16-2-1,1
283.16-1-9,1
277.14-1-8,1
277.-1-14.6,1
258.9-1-8,1
283.7-1-5,1
265.20-3-7,1
271.44-1-79,1
270.19-2-10,1
259.6-2-18,1
265.20-5-6,1
276.8-3-3,1
270.12-4-17,1
258.19-1-2,1
289.37-1-50,1
265.25-2-16,1
283.-1-16.14,1
283.20-1-34,1
283.16-1-17,1
259.5-1-29,1
258.11-1-33,1
276.11-2-46,1
269.20-1-21,1
259.11-2-14,1
269.-2-20,1
271.10-1-57,1
271.68-1-132,1
283.16-1-23,1
259.15-2-11,1
280.1-3-22,1
276.14-1-18,1
265.9-1-13,1
277.14-4-11,1
288.8-5-18,1
276.11-1-34,1
250.18-2-31,1
289.38-1-25,1
265.20-4-23,1
277.20-4-7,1
271.51-1-19,1
259.6-1-79,1
277.7-2-55,1
289.-2-2,1
259.-2-85.1,1
283.66-1-60,1
284.70-1-35,1
271.6-2-17,1
258.12-2-16,1
276.16-2-10,1
265.16-2-59,1
284.9-2-15,1
258.8-1-24,1
289.5-1-20,1
270.20-3-34,1
271.13-2-26,1
283.8-4-22,1
271.18-3-14.333,1
271.18-3-14.334,1
280.1-4-31,1
269.11-1-28,1
74.37-2-10,1
259.14-1-3,1
270.12-4-23,1
277.9-1-33,1
265.16-5-1,1
277.10-1-39,1
275.-1-52,1
270.12-3-2,1
288.7-1-51,1
259.6-2-2,1
276.7-4-24,1
271.-2-22.112,1
282.-2-11.2,1
288.9-1-2,1
277.13-1-12,1
276.7-2-15,1
259.9-2-63,1
284.77-1-46,1
288.8-1-37,1
284.17-3-4,1
259.10-5-6,1
283.20-3-30,1
278.13-3-2,1
277.8-1-6,1
277.7-2-68,1
284.17-2-12,1
277.8-2-14,1
258.12-3-17,1
277.7-1-1,1
265.9-1-4,1
265.12-1-32,1
278.9-1-3,1
269.20-1-7,1
265.15-3-15,1
284.17-3-16,1
271.44-1-21,1
278.9-2-1.1,1
272.17-1-13,1
265.15-2-12,1
283.8-1-66,1
277.20-3-20,1
278.9-2-26,1
265.14-1-7,1
283.15-2-3,1
288.8-5-3,1
259.13-5-6,1
277.9-3-49,1
265.16-2-47,1
270.-1-25,1
276.-1-2.2,1
258.15-3-32,1
277.11-1-27,1
265.17-3-17,1
250.18-2-17,1
271.9-1-47,1
259.15-1-18,1
271.7-2-2,1
283.16-1-19,1
289.29-1-1,1
284.69-2-5,1
283.12-2-41,1
276.7-3-14,1
265.13-2-31,1
264.-2-49,1
265.6-1-28,1
269.20-2-7,1
270.8-5-8.2,1
258.11-1-15,1
270.-1-23.2,1
283.20-4-22,1
269.19-1-37,1
258.-1-6.22,1
271.8-1-70,1
271.-3-75,1
278.17-2-26,1
271.-3-52,1
289.22-1-1,1
277.9-2-18,1
276.19-2-6,1
271.51-1-25,1
259.14-1-22,1
265.15-3-18,1
283.12-1-15,1
277.9-3-19,1
277.16-3-11,1
272.17-1-19,1
277.16-3-50,1
277.6-1-35,1
271.11-1-24,1
73.43-1-4,1
74.29-3-19,1
73.51-4-12,1
73.26-2-16,1
73.34-1-34,1
270.-2-25.1,1
73.34-1-21,1
73.44-2-13,1
73.25-1-70,1
73.42-1-9,1
74.22-1-17,1
73.44-1-18,1
259.6-1-20,1
259.9-2-3,1
271.12-1-6,1
264.-1-7.122,1
284.17-3-18,1
263.-2-28.2,1
265.19-2-11,1
73.27-2-9,1
74.29-2-34,1
259.18-4-4,1
267.-3-49,1
73.51-2-21,1
59.81-1-2,1
73.35-4-14,1
73.43-1-2,1
74.30-1-34,1
74.21-1-20,1
73.25-1-4.1,1
73.43-3-14,1
74.22-1-19,1
73.27-2-1.1,1
73.43-3-8,1
73.42-1-22,1
256.-5-48.31,1
74.22-1-2,1
288.-1-17,1
270.-1-35,1
74.22-1-13,1
73.52-2-29,1
276.11-1-13,1
271.-2-48,1
263.-1-9.2,1
259.6-1-68,1
271.-5-26,1
271.7-5-5,1
289.5-5-10,1
271.13-2-23,1
265.19-7-3,1
259.14-4-17,1
259.9-3-25,1
277.11-1-19,1
258.11-1-29,1
283.20-2-57,1
259.17-3-11,1
259.6-1-37,1
277.14-1-21,1
265.16-2-6,1
271.19-1-19,1
276.8-3-15,1
283.12-5-6,1
271.18-2-52,1
289.37-2-39,1
276.-1-3,1
271.-2-54,1
258.12-3-1,1
264.-3-52.12,1
265.19-1-24.2,1
270.20-1-5,1
263.-2-26.3,1
275.-1-33,1
283.20-1-47,1
259.18-2-33,1
277.11-3-54,1
259.11-3-5,1
283.19-2-14,1
270.8-4-3.1,1
277.11-3-48,1
288.9-1-16,1
263.-2-42,1
265.10-1-13,1
283.12-6-21,1
278.17-1-25.1,1
270.8-4-17.1,1
275.7-1-9,1
258.-2-78.6,1
269.11-1-49.2,1
270.-2-24.1,1
265.20-6-3,1
265.5-2-10,1
265.12-1-63,1
269.-3-2.23,1
283.66-1-71,1
278.9-2-11,1
259.5-3-45,1
284.77-2-8,1
278.-1-43,1
275.-1-38.1,1
277.9-1-42,1
265.18-1-26,1
283.20-1-86,1
277.12-2-37,1
265.17-1-10,1
283.20-1-79,1
263.-1-10.1,1
272.-1-23.12,1
282.-2-27.13,1
278.9-2-21,1
289.37-1-53,1
277.13-1-40,1
258.5-1-69,1
258.12-2-27,1
258.-1-76.4,1
277.15-3-21.1,1
277.7-2-61,1
289.22-1-8,1
288.12-1-4,1
277.15-3-24.2,1
259.5-1-31,1
284.13-5-26,1
271.8-4-10,1
277.13-1-3,1
283.8-4-3,1
269.-2-16,1
250.18-2-50,1
276.7-3-8,1
276.-1-15.111,1
277.5-5-13,1
271.6-3-32,1
277.-1-14.41,1
277.8-1-23,1
271.-3-69.2,1
276.14-1-16,1
279.-3-39,1
284.70-1-8,1
278.17-2-24,1
265.17-1-4,1
284.17-4-7,1
271.10-1-14,1
271.-3-70,1
276.11-1-26,1
276.12-1-38,1
271.6-1-1,1
276.14-1-25,1
284.17-5-16,1
258.11-2-7,1
277.13-1-6,1
258.15-3-18,1
289.29-1-57,1
271.6-1-63,1
270.12-5-15,1
277.13-3-32,1
265.-1-54,1
258.9-1-9,1
258.-1-40,1
277.15-1-14,1
288.26-1-101,1
283.7-1-21,1
258.15-3-23,1
264.-1-5,1
259.13-2-7,1
277.14-2-19,1
259.9-4-14,1
276.8-4-17,1
284.69-2-10,1
250.17-4-4,1
272.17-1-45,1
283.66-1-70,1
258.-1-76.1,1
283.16-1-15,1
277.17-2-2,1
